go_id	go_term	go_domain	size	genes
GO:0000781	chromosome, telomeric region	cellular_component	12	507232|509625|514213|515933|518884|519217|519974|527312|529507|534249|615637|617651
GO:0000782	telomere cap complex	cellular_component	2	509625|514213
GO:0000783	nuclear telomere cap complex	cellular_component	2	509625|514213
GO:0000784	nuclear chromosome, telomeric region	cellular_component	2	514213|615637
GO:0000785	chromatin	cellular_component	57	281119|281542|281637|281662|281713|281729|282011|282869|286857|287026|404183|407231|414274|504535|505169|505641|506176|506294|509275|510538|510666|511224|511268|512161|512207|512427|513208|513971|514246|515314|515652|520631|521378|523039|523047|528135|530411|530506|533245|536936|537412|539431|540966|541255|614915|614918|615414|615510|617969|617975|618099|618164|618292|767940|768225|789216|789613
GO:0000786	nucleosome	cellular_component	27	280691|281423|281424|281537|281538|287016|326601|404073|407119|504599|509275|510194|512741|513666|513971|527400|539855|613618|614958|615043|615629|616627|617975|618164|618489|786163|787528
GO:0000788	nuclear nucleosome	cellular_component	2	404073|615043
GO:0000790	nuclear chromatin	cellular_component	33	281542|281713|282011|286857|287026|404183|407231|414274|504535|505169|505641|506176|509275|510538|511224|512207|512427|513971|514246|520631|521378|528135|530411|536936|537412|617969|617975|618099|618164|767940|768225|789216|789613
GO:0000791	euchromatin	cellular_component	8	281713|414274|509275|513971|530411|617969|617975|618164
GO:0000792	heterochromatin	cellular_component	10	281119|282011|282869|404183|414274|510666|523047|530411|530506|536936
GO:0000793	condensed chromosome	cellular_component	6	282691|509598|510956|519217|529615|540444
GO:0000794	condensed nuclear chromosome	cellular_component	3	509598|510956|529615
GO:0000795	synaptonemal complex	cellular_component	1	537921
GO:0000798	nuclear cohesin complex	cellular_component	1	540966
GO:0000800	lateral element	cellular_component	2	514749|617651
GO:0000801	central element	cellular_component	1	529478
GO:0000803	sex chromosome	cellular_component	3	512207|519217|537412
GO:0000805	X chromosome	cellular_component	1	519217
GO:0000806	Y chromosome	cellular_component	1	519217
GO:0000808	origin recognition complex	cellular_component	5	511281|513523|515476|523714|529245
GO:0000812	Swr1 complex	cellular_component	2	511048|514997
GO:0000813	ESCRT I complex	cellular_component	2	507199|618785
GO:0000814	ESCRT II complex	cellular_component	1	534750
GO:0000815	ESCRT III complex	cellular_component	1	613647
GO:0000819	sister chromatid segregation	biological_process	2	538238|539594
GO:0000827	inositol-1,3,4,5,6-pentakisphosphate kinase activity	molecular_function	1	510684
GO:0000828	inositol hexakisphosphate kinase activity	molecular_function	1	510684
GO:0000832	inositol hexakisphosphate 5-kinase activity	molecular_function	1	510684
GO:0000902	cell morphogenesis	biological_process	52	280939|281220|281440|281457|281620|281656|281683|281718|281720|281876|282068|282328|282354|282382|286797|286823|338052|338078|404153|407216|408005|414274|493729|504468|504519|504543|505169|505379|505840|505937|506482|507319|511224|512254|514886|515354|520631|525159|532684|533001|533228|533656|533836|534069|538314|538609|538627|539003|540230|767928|100140137|100336102
GO:0000904	cell morphogenesis involved in differentiation	biological_process	41	280939|281220|281440|281457|281620|281656|281683|281718|281720|281876|282068|282354|282382|286823|338078|404153|407216|408005|493729|504468|504543|505169|505379|505840|505937|506482|507319|511224|512254|520631|525159|532684|533228|533836|534069|538609|538627|539003|540230|767928|100140137
GO:0000910	cytokinesis	biological_process	18	281597|282032|317655|414925|504411|513152|514327|514402|515118|527278|527854|528138|532120|534553|538238|540040|616028|767834
GO:0000917	barrier septum assembly	biological_process	1	522329
GO:0000920	cell separation after cytokinesis	biological_process	1	527854
GO:0000922	spindle pole	cellular_component	30	281567|281729|282320|326597|327679|506362|507226|507498|508561|510950|512850|513237|513788|514748|515158|519463|524361|528378|534489|538238|538501|539003|539043|539251|540118|541250|613724|613916|768014|781199
GO:0000930	gamma-tubulin complex	cellular_component	5	282707|525680|540216|541101|787548
GO:0000931	gamma-tubulin large complex	cellular_component	1	787548
GO:0000932	cytoplasmic mRNA processing body	cellular_component	20	281751|359715|404130|406231|507213|508055|510423|519937|523206|526320|530186|531886|535447|535571|536537|538838|539141|541050|617525|767836
GO:0000938	GARP complex	cellular_component	1	525567
GO:0000940	condensed chromosome outer kinetochore	cellular_component	6	327679|507703|509921|515158|538238|615847
GO:0000942	condensed nuclear chromosome outer kinetochore	cellular_component	2	327679|538238
GO:0000956	nuclear-transcribed mRNA catabolic process	biological_process	25	282296|282640|504506|505417|508055|508460|510872|514548|515145|518045|522040|524155|526320|528728|531673|533245|533862|534165|535447|541077|615492|615712|618292|767836|787259
GO:0000959	mitochondrial RNA metabolic process	biological_process	5	510059|516874|532418|533794|534204
GO:0000963	mitochondrial RNA processing	biological_process	1	532418
GO:0000964	mitochondrial RNA 5'-end processing	biological_process	1	532418
GO:0000966	RNA 5'-end processing	biological_process	1	532418
GO:0000974	Prp19 complex	cellular_component	4	281831|282421|513868|767817
GO:0000975	regulatory region DNA binding	molecular_function	111	280756|280795|280943|281146|281335|281336|281343|281542|281637|281713|281715|281938|281993|282182|282376|282885|286842|286857|404126|407194|407231|414274|503577|503622|504512|504784|505169|505251|505422|505463|505849|506097|506235|506696|506945|506967|507176|509107|509500|510059|510796|510873|511077|511224|511236|512254|512498|512648|512881|513010|513727|514246|515266|515594|515680|515903|516979|517952|520313|520580|520800|521998|523047|523536|524118|528135|530409|530411|532936|533656|534003|534475|534582|535628|536936|537412|537680|537791|538609|538951|539003|539420|539431|539547|539584|540230|540245|540444|540464|540488|540605|540818|540846|541236|613683|614212|614253|614876|615340|616245|617969|664650|767928|767940|768225|783538|786629|789216|789613|100125876|100137721
GO:0000976	transcription regulatory region sequence-specific DNA binding	molecular_function	70	280756|280795|281146|281335|281336|281343|281542|281713|281715|281993|282376|286857|404126|407231|414274|503577|504512|504784|505169|505251|505422|505849|506097|506235|506967|507176|509107|509500|511077|511224|511236|512254|513010|513727|514246|515266|515594|515680|515903|523047|528135|530411|534475|534582|535628|536936|537412|537680|537791|538609|538951|539420|539584|540230|540245|540464|540488|540605|540846|541236|613683|614212|614876|616245|767928|767940|768225|786629|789216|789613
GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	molecular_function	54	280756|280795|281335|281336|281343|281542|281713|281715|282376|286857|404126|407231|414274|503577|504512|505169|505251|505422|505849|506097|506235|506967|507176|509500|511077|511224|512254|513010|513727|514246|515266|515680|515903|528135|534475|534582|537412|537791|538609|539420|540230|540245|540464|540488|540846|541236|613683|614876|767928|767940|768225|786629|789216|789613
GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	molecular_function	35	280756|281335|281336|281343|281713|281715|286857|404126|407231|414274|504512|505251|505422|505849|506235|507176|511077|512254|513727|514246|515266|515903|528135|534475|537412|537791|540464|540846|613683|767928|767940|768225|786629|789216|789613
GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	molecular_function	12	280795|281542|282376|286857|505169|505849|506097|511224|538609|540245|540488|767928
GO:0000980	RNA polymerase II distal enhancer sequence-specific DNA binding	molecular_function	9	281713|404126|414274|505849|512254|534582|537412|767940|789613
GO:0000981	sequence-specific DNA binding RNA polymerase II transcription factor activity	molecular_function	72	280756|280903|280931|281146|281335|281336|281343|281542|281713|281715|281770|281945|281948|281993|286857|327684|338319|407231|407239|503577|503622|504512|504784|505169|505251|505422|505849|506097|506235|506618|506945|506967|507176|509500|510873|511077|512254|513010|513727|513983|514246|515266|515680|515903|520631|528135|528390|530409|533382|533656|534170|534403|534579|534582|535628|537791|538474|538609|539420|539547|540230|540245|540464|540528|540846|541236|614876|616477|767928|768225|786629|100125876
GO:0000982	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity	molecular_function	35	280756|281343|281542|281715|286857|407231|503577|504512|505169|505251|505422|505849|506097|506235|506618|506945|507176|510873|511077|512254|513727|515266|515680|520631|528135|528390|535628|537791|538609|539547|540464|540846|767928|768225|786629
GO:0000983	RNA polymerase II core promoter sequence-specific DNA binding transcription factor activity	molecular_function	2	512254|538609
GO:0000987	core promoter proximal region sequence-specific DNA binding	molecular_function	39	280756|281335|281336|281343|281713|281715|286857|404126|407231|414274|504512|505169|505251|505422|505849|506235|507176|511077|512254|513727|514246|515266|515903|528135|530411|534475|537412|537680|537791|540464|540846|613683|616245|767928|767940|768225|786629|789216|789613
GO:0000988	protein binding transcription factor activity	molecular_function	110	280840|281053|281630|281677|281713|281993|282011|282182|282325|282713|286842|326578|338446|360190|404126|407231|408005|414274|445543|504742|505167|505169|505293|505540|505849|506331|506618|506667|506945|508638|509080|509694|509729|510184|510376|510816|511236|511268|511672|512977|513065|513312|513326|513983|514246|514951|515012|515119|515181|515299|515380|515594|515834|516874|517952|518321|519937|519992|521194|521378|521918|522269|524530|525389|525680|526448|528003|532483|532684|532868|532936|533499|534228|534273|534579|534582|537412|537791|537918|538465|538609|538951|539003|539291|539496|540006|540230|540345|540374|540466|540474|540695|541303|613462|613736|613879|614069|614276|614675|614876|615499|616311|616966|617525|767894|783538|784587|786629|100125876|100301340
GO:0000989	transcription factor binding transcription factor activity	molecular_function	109	280840|281053|281630|281677|281713|281993|282011|282182|282325|282713|286842|326578|338446|360190|404126|407231|414274|445543|504742|505167|505169|505293|505540|505849|506331|506618|506667|506945|508638|509080|509694|509729|510184|510376|510816|511236|511268|511672|512977|513065|513312|513326|513983|514246|514951|515012|515119|515181|515299|515380|515594|515834|516874|517952|518321|519937|519992|521194|521378|521918|522269|524530|525389|525680|526448|528003|532483|532684|532868|532936|533499|534228|534273|534579|534582|537412|537791|537918|538465|538609|538951|539003|539291|539496|540006|540230|540345|540374|540466|540474|540695|541303|613462|613736|613879|614069|614276|614675|614876|615499|616311|616966|617525|767894|783538|784587|786629|100125876|100301340
GO:0000993	RNA polymerase II core binding	molecular_function	4	510550|528744|533643|615229
GO:0000994	RNA polymerase III core binding	molecular_function	1	512498
GO:0001012	RNA polymerase II regulatory region DNA binding	molecular_function	55	280756|280795|281335|281336|281343|281542|281713|281715|281993|282376|286857|404126|407231|414274|503577|504512|505169|505251|505422|505849|506097|506235|506967|507176|509500|511077|511224|512254|513010|513727|514246|515266|515680|515903|528135|534475|534582|537412|537791|538609|539420|540230|540245|540464|540488|540846|541236|613683|614876|767928|767940|768225|786629|789216|789613
GO:0001013	RNA polymerase I regulatory region DNA binding	molecular_function	1	511236
GO:0001016	RNA polymerase III regulatory region DNA binding	molecular_function	2	282885|512498
GO:0001030	RNA polymerase III type 1 promoter DNA binding	molecular_function	1	512498
GO:0001031	RNA polymerase III type 2 promoter DNA binding	molecular_function	1	512498
GO:0001032	RNA polymerase III type 3 promoter DNA binding	molecular_function	1	512498
GO:0001046	core promoter sequence-specific DNA binding	molecular_function	22	280795|281146|281542|281993|282376|286857|505169|505849|506097|509107|511224|511236|512254|515594|535628|538609|539584|540245|540488|540605|767928|768225
